Expense_ID,Department_ID,Expense_Date,Expense_Category,Vendor_Name,Description,Amount,Approval_Status,Payment_Method
EXP0000658,DEP016,2026-07-11,Research,Nguyễn Và Đối Tác Công Ty Trách Nhiệm Hữu Hạn,Tại như các làm đang nào chưa nhiều được.,466443000,Pending,Corporate Card
EXP0000659,DEP003,2026-05-13,Office Supplies,Hoàng Doanh Nghiệp Tư Nhân,Của của theo thế để của.,25027000,Approved,Corporate Card
EXP0000660,DEP005,2024-01-09,Research,Nguyễn Và Phạm Công Ty Cổ Phần,Để có cũng nhưng sau nào tại.,108222000,Approved,Cash
EXP0000661,DEP018,2024-10-08,Office Supplies,Dương Bùi Công Ty Trách Nhiệm Hữu Hạn,Theo cách mỗi để theo của đến thì.,4482000,Rejected,Corporate Card
EXP0000662,DEP007,2022-09-04,Salary,Phạm Và Đối Tác Công Ty Cổ Phần,Bạn giống để cho làm mà cũng tại.,299817000,Approved,Corporate Card
EXP0000663,DEP010,2023-05-15,Office Supplies,Đặng Hoàng Công Ty Trách Nhiệm Hữu Hạn,Tại đó nếu bạn.,21398000,Pending,Cash
EXP0000664,DEP015,2022-07-12,Office Supplies,Lê Trần Công Ty Tnhh Mtv,Trong từng hoặc có theo.,20339000,Rejected,Bank Transfer
EXP0000665,DEP001,2022-02-20,Office Supplies,Nguyễn Và Vũ Doanh Nghiệp Tư Nhân,Từ nơi khi từ.,21760000,Rejected,Bank Transfer
EXP0000666,DEP012,2022-07-09,Salary,Dương Vũ Công Ty Tnhh Mtv,Dưới để theo như cách dưới người với đang.,752731000,Rejected,Cash
EXP0000667,DEP008,2026-03-05,Research,Mai Tập Đoàn,Đã đã của điều cái thay.,192689000,Pending,Bank Transfer
EXP0000668,DEP010,2024-09-06,Utilities,Lê Trần Công Ty Tnhh Mtv,Và của bạn từ với vì đúng.,30295000,Approved,Bank Transfer
EXP0000669,DEP007,2024-10-30,Equipment,Dương Và Đối Tác Công Ty Trách Nhiệm Hữu Hạn,Đúng như các khi hơn đến thay.,125452000,Rejected,Cash
EXP0000670,DEP006,2023-10-28,Utilities,Đặng Và Đối Tác Tập Đoàn,Chỉ nào như để chưa sau mà đến của.,31197000,Rejected,Corporate Card
EXP0000671,DEP019,2023-04-20,Utilities,Mai Và Mai Công Ty Hợp Danh,Từ các nhưng cách.,29789000,Pending,Cash
EXP0000672,DEP008,2026-04-25,Salary,Vũ Lê Tập Đoàn,Khi cũng với sẽ khiến.,979432000,Approved,Cash
EXP0000673,DEP019,2025-10-14,Utilities,Mai Trần Công Ty Tnhh Mtv,Cách và chỉ tự điều như.,41390000,Pending,Bank Transfer
EXP0000674,DEP009,2026-06-03,Salary,Phạm Và Đối Tác Công Ty Tnhh,Thì số để cũng có được thay hơn đúng.,423091000,Pending,Cash
EXP0000675,DEP019,2025-11-26,Research,Nguyễn Đặng Tập Đoàn,Làm đó hơn tự.,353904000,Pending,Bank Transfer
EXP0000676,DEP007,2023-02-02,Research,Bùi Và Đối Tác Tập Đoàn,Nhiều dưới của đó chỉ dưới để.,160445000,Rejected,Bank Transfer
EXP0000677,DEP010,2022-09-25,Maintenance,Dương Và Đối Tác Công Ty Hợp Danh,Người điều như với nếu được.,83912000,Rejected,Cash
EXP0000678,DEP011,2024-04-25,Maintenance,Phạm Dương Tập Đoàn,Không vẫn từ nơi với.,133628000,Pending,Cash
EXP0000679,DEP013,2025-01-21,Marketing,Bùi Và Dương Công Ty Tnhh,Thế để nhưng làm thế chỉ tại.,16340000,Rejected,Cash
EXP0000680,DEP014,2023-10-28,Equipment,Dương Và Vũ Công Ty Tnhh,Với bạn thì trong lớn lớn của.,93160000,Rejected,Corporate Card
EXP0000681,DEP016,2022-11-25,Equipment,Hoàng Và Đối Tác Doanh Nghiệp Tư Nhân,Có về như hoặc có đi.,337749000,Pending,Bank Transfer
EXP0000682,DEP016,2022-01-21,Salary,Đặng Và Đối Tác Công Ty Tnhh,Như cách và hoặc vẫn tại là đi bạn.,678212000,Approved,Cash
EXP0000683,DEP003,2023-05-22,Utilities,Đặng Và Đối Tác Công Ty Trách Nhiệm Hữu Hạn,Giữa là nhiều thế mỗi như lớn để.,66407000,Rejected,Corporate Card
EXP0000684,DEP014,2023-11-27,Equipment,Trần Công Ty Tnhh,Cho nhưng lớn các bên vì của từ nơi.,292770000,Pending,Corporate Card
EXP0000685,DEP013,2026-03-01,Utilities,Hoàng Và Đối Tác Công Ty Cổ Phần,Cho vậy cũng theo chưa cái.,98815000,Pending,Bank Transfer
EXP0000686,DEP010,2024-04-28,Scholarship,Mai Và Nguyễn Công Ty Cổ Phần,Từng của tôi có cũng khi từ cái.,86566000,Rejected,Corporate Card
EXP0000687,DEP009,2022-10-19,Research,Bùi Và Mai Công Ty Tnhh Mtv,Đó chỉ sẽ được một là.,331489000,Pending,Bank Transfer
EXP0000688,DEP003,2023-03-26,Research,Phạm Công Ty Trách Nhiệm Hữu Hạn,Điều thế này bên vài sẽ.,485534000,Approved,Bank Transfer
EXP0000689,DEP012,2023-08-08,Office Supplies,Trần Công Ty Hợp Danh,Đó nếu của hoặc là lớn đi đó.,6738000,Rejected,Cash
EXP0000690,DEP011,2023-05-21,Equipment,Đặng Và Phạm Công Ty Cổ Phần,Từng người theo giống của rất.,59432000,Pending,Cash
EXP0000691,DEP009,2024-10-26,Research,Mai Và Mai Doanh Nghiệp Tư Nhân,Đã với với đi thế.,315779000,Pending,Cash
EXP0000692,DEP017,2023-12-25,Research,Mai Và Đối Tác Công Ty Tnhh Mtv,Thay tôi được vậy.,308441000,Pending,Cash
EXP0000693,DEP001,2024-12-29,Maintenance,Hoàng Công Ty Cổ Phần,Vậy của đó gần của đó giữa.,118671000,Approved,Cash
EXP0000694,DEP004,2024-10-24,Equipment,Đặng Và Đối Tác Công Ty Hợp Danh,Người tại số trong sẽ mà khiến.,48854000,Rejected,Cash
EXP0000695,DEP017,2024-03-18,Salary,Lê Và Đối Tác Công Ty Tnhh Mtv,Các số theo để để tại giữa giống cách.,493711000,Rejected,Corporate Card
EXP0000696,DEP008,2023-12-04,Marketing,Phạm Và Đối Tác Doanh Nghiệp Tư Nhân,Chưa bên khiến nhiều cách.,118858000,Approved,Cash
EXP0000697,DEP004,2024-06-22,Utilities,Phạm Công Ty Tnhh Mtv,Đang sau được của được để.,37087000,Rejected,Cash
EXP0000698,DEP015,2022-06-21,Research,Trần Và Đối Tác Tập Đoàn,Hơn đã sau gần.,62501000,Rejected,Bank Transfer
EXP0000699,DEP005,2022-01-05,Marketing,Bùi Công Ty Hợp Danh,Tôi nơi điều các một đó.,47782000,Rejected,Bank Transfer
EXP0000700,DEP003,2023-04-28,Marketing,Bùi Đặng Công Ty Cổ Phần,Của tôi trong tại thế lớn các đúng.,95321000,Approved,Corporate Card
EXP0000701,DEP020,2025-09-10,Maintenance,Bùi Và Đặng Công Ty Cổ Phần,Hơn đó đang rất cũng chưa.,95315000,Rejected,Corporate Card
EXP0000702,DEP002,2023-11-10,Research,Đặng Doanh Nghiệp Tư Nhân,Trong đang số rất.,70024000,Rejected,Cash
EXP0000703,DEP006,2022-03-17,Equipment,Lê Bùi Công Ty Tnhh Mtv,Đã nhưng vài lớn vài chưa.,228990000,Approved,Bank Transfer
EXP0000704,DEP018,2022-03-22,Marketing,Dương Trần Công Ty Tnhh Mtv,Đến như đó lớn để đến theo từ như.,144359000,Rejected,Corporate Card
EXP0000705,DEP008,2025-06-29,Maintenance,Mai Và Trần Công Ty Trách Nhiệm Hữu Hạn,Chỉ hơn vậy hoặc như thay.,45111000,Approved,Cash
EXP0000706,DEP012,2025-08-29,Maintenance,Dương Và Đối Tác Công Ty Hợp Danh,Hơn nơi không tại cũng cũng sau để để.,143246000,Pending,Cash
EXP0000707,DEP009,2022-10-21,Research,Nguyễn Doanh Nghiệp Tư Nhân,Để cũng chưa vậy như nhiều rất.,246473000,Pending,Corporate Card
EXP0000708,DEP012,2026-03-14,Utilities,Trần Và Nguyễn Công Ty Cổ Phần,Giữa của hơn gần cho điều giống đi.,47982000,Pending,Bank Transfer
EXP0000709,DEP011,2024-11-14,Office Supplies,Đặng Tập Đoàn,Một tự về thì số có như các.,28045000,Rejected,Corporate Card
EXP0000710,DEP014,2024-04-06,Salary,Trần Và Đối Tác Công Ty Cổ Phần,Được được vậy trong cho làm.,829483000,Approved,Cash
EXP0000711,DEP011,2024-11-02,Scholarship,Nguyễn Và Đối Tác Công Ty Hợp Danh,Thì của về được cách.,212918000,Approved,Bank Transfer
EXP0000712,DEP014,2022-08-08,Salary,Mai Và Dương Công Ty Hợp Danh,Cái gần cách chỉ từ như là như vài.,688767000,Pending,Corporate Card
EXP0000713,DEP004,2023-11-21,Office Supplies,Lê Mai Công Ty Cổ Phần,Cách lớn và thì các sẽ.,10571000,Approved,Cash
EXP0000714,DEP004,2024-06-30,Utilities,Bùi Và Đối Tác Doanh Nghiệp Tư Nhân,Giống như số làm gần nếu cũng.,75823000,Pending,Cash
EXP0000715,DEP013,2022-02-11,Office Supplies,Trần Tập Đoàn,Rất số trong nếu.,22912000,Rejected,Corporate Card
EXP0000716,DEP007,2022-12-01,Research,Mai Và Đối Tác Tập Đoàn,Có chưa tôi có.,371739000,Rejected,Cash
EXP0000717,DEP015,2022-05-11,Office Supplies,Bùi Và Đối Tác Công Ty Trách Nhiệm Hữu Hạn,Trong như như tự.,23549000,Approved,Corporate Card
EXP0000718,DEP010,2025-04-29,Maintenance,Dương Đặng Công Ty Cổ Phần,Như như rất từ thay chưa.,38319000,Rejected,Bank Transfer
EXP0000719,DEP003,2023-02-25,Office Supplies,Nguyễn Và Đối Tác Công Ty Tnhh Mtv,Như sẽ nếu đang.,3581000,Pending,Bank Transfer
EXP0000720,DEP002,2023-01-20,Salary,Dương Công Ty Tnhh,Đó nếu trong bạn nếu có.,476957000,Rejected,Cash
EXP0000721,DEP007,2022-07-28,Marketing,Mai Công Ty Tnhh,Mà để làm cho làm nhiều tại như mỗi.,76950000,Approved,Bank Transfer
EXP0000722,DEP018,2024-04-23,Maintenance,Vũ Công Ty Tnhh,Mà nào nơi một với giữa mỗi nếu với.,107137000,Rejected,Bank Transfer
EXP0000723,DEP013,2024-07-25,Salary,Dương Hoàng Doanh Nghiệp Tư Nhân,Cũng tại tại để làm các.,209613000,Pending,Cash
EXP0000724,DEP020,2025-07-16,Utilities,Nguyễn Và Phạm Công Ty Tnhh,Một có vậy số một để tại.,51579000,Pending,Cash
EXP0000725,DEP001,2022-09-01,Salary,Dương Và Dương Công Ty Tnhh,Tại làm giống của là tại cái.,648294000,Approved,Corporate Card
EXP0000726,DEP008,2025-07-09,Office Supplies,Đặng Công Ty Tnhh Mtv,Làm đó từ tôi lớn.,5172000,Approved,Bank Transfer
EXP0000727,DEP013,2023-02-06,Maintenance,Đặng Phạm Công Ty Hợp Danh,Có dưới như vẫn giống.,18496000,Rejected,Bank Transfer
EXP0000728,DEP011,2023-10-02,Salary,Dương Phạm Công Ty Hợp Danh,Vì để vì chỉ từng.,846418000,Pending,Bank Transfer
EXP0000729,DEP003,2026-05-29,Salary,Mai Trần Doanh Nghiệp Tư Nhân,Tại thế vì không.,638906000,Approved,Bank Transfer
EXP0000730,DEP005,2022-11-02,Office Supplies,Vũ Và Hoàng Doanh Nghiệp Tư Nhân,Cách từ đến một để.,10378000,Approved,Bank Transfer
EXP0000731,DEP010,2025-07-30,Marketing,Trần Và Đối Tác Công Ty Cổ Phần,Này đang hơn của.,118398000,Pending,Cash
EXP0000732,DEP002,2023-08-10,Equipment,Nguyễn Và Dương Công Ty Cổ Phần,Được bên thế từng về cách như.,290814000,Rejected,Bank Transfer
EXP0000733,DEP008,2022-12-08,Office Supplies,Vũ Và Nguyễn Công Ty Tnhh Mtv,Trong vẫn có đã tự rất điều tôi.,14995000,Pending,Bank Transfer
EXP0000734,DEP006,2023-07-19,Office Supplies,Phạm Doanh Nghiệp Tư Nhân,Các tại về tại trong giữa.,13125000,Approved,Cash
EXP0000735,DEP007,2022-01-06,Marketing,Dương Mai Công Ty Tnhh,Có đã cái chưa thay nào này vì.,68325000,Pending,Cash
EXP0000736,DEP016,2024-11-11,Marketing,Mai Và Đối Tác Công Ty Hợp Danh,Có một bên thay từ nhưng khi.,175693000,Pending,Cash
EXP0000737,DEP013,2025-10-25,Scholarship,Đặng Đặng Công Ty Cổ Phần,Nào giữa bên từng có đúng để làm đúng.,22398000,Approved,Corporate Card
EXP0000738,DEP014,2025-02-17,Maintenance,Bùi Nguyễn Công Ty Hợp Danh,Lớn không là cũng.,59503000,Rejected,Cash
EXP0000739,DEP017,2024-07-01,Maintenance,Lê Doanh Nghiệp Tư Nhân,Dưới người cái khi trong.,139393000,Approved,Cash
EXP0000740,DEP002,2024-07-29,Utilities,Trần Và Đối Tác Công Ty Cổ Phần,Sau chỉ mà các làm giống dưới để.,42678000,Pending,Bank Transfer
EXP0000741,DEP014,2022-10-14,Marketing,Hoàng Và Đối Tác Công Ty Trách Nhiệm Hữu Hạn,Rất từng nào cũng trong tại một mà.,109397000,Rejected,Bank Transfer
EXP0000742,DEP012,2024-07-10,Utilities,Vũ Và Vũ Tập Đoàn,Tôi của tự mà theo.,84493000,Approved,Bank Transfer
EXP0000743,DEP011,2023-07-24,Utilities,Đặng Công Ty Tnhh Mtv,Vẫn này thế chưa đang trong rất tự.,61264000,Pending,Corporate Card
EXP0000744,DEP005,2023-07-06,Utilities,Dương Công Ty Cổ Phần,Nhiều cách đi gần để là.,57330000,Approved,Cash
EXP0000745,DEP017,2024-08-12,Office Supplies,Vũ Và Đặng Công Ty Tnhh,Số đó đến tự mỗi dưới điều.,3620000,Pending,Cash
EXP0000746,DEP016,2023-06-04,Utilities,Dương Và Đối Tác Công Ty Trách Nhiệm Hữu Hạn,Hoặc đi để trong chưa để đến bạn với.,20126000,Approved,Bank Transfer
EXP0000747,DEP019,2022-08-13,Scholarship,Mai Và Phạm Doanh Nghiệp Tư Nhân,Nhưng nào đã mà.,270718000,Approved,Corporate Card
EXP0000748,DEP003,2022-10-11,Research,Vũ Và Đặng Tập Đoàn,Gần với khiến mỗi một này đã.,74224000,Pending,Cash
EXP0000749,DEP017,2022-12-26,Maintenance,Hoàng Và Đối Tác Công Ty Tnhh Mtv,Đang gần rất nơi.,134128000,Approved,Bank Transfer
EXP0000750,DEP006,2024-04-03,Scholarship,Vũ Nguyễn Doanh Nghiệp Tư Nhân,Nhưng số theo khiến điều nhiều bạn vài.,247167000,Rejected,Corporate Card
EXP0000751,DEP011,2024-07-15,Research,Nguyễn Công Ty Tnhh Mtv,Có vì vậy thay của này các nhiều từ.,262315000,Rejected,Corporate Card
EXP0000752,DEP001,2023-04-01,Scholarship,Nguyễn Đặng Công Ty Cổ Phần,Sau bạn tôi tại.,151964000,Rejected,Bank Transfer
EXP0000753,DEP015,2022-10-09,Marketing,Trần Và Đặng Công Ty Tnhh Mtv,Bạn tôi nào chưa mỗi tại lớn bên cái.,44423000,Pending,Cash
EXP0000754,DEP013,2026-03-28,Equipment,Trần Và Đối Tác Công Ty Hợp Danh,Đã với không từ.,364832000,Rejected,Corporate Card
EXP0000755,DEP004,2023-04-20,Marketing,Lê Và Đối Tác Công Ty Trách Nhiệm Hữu Hạn,Như có làm với mà từ.,91462000,Approved,Cash
EXP0000756,DEP008,2026-06-17,Scholarship,Nguyễn Doanh Nghiệp Tư Nhân,Nơi làm như gần.,183350000,Pending,Cash
EXP0000757,DEP019,2022-08-26,Office Supplies,Hoàng Phạm Công Ty Tnhh Mtv,Như về người cho đó các từ có bên.,18466000,Pending,Cash
EXP0000758,DEP009,2023-10-03,Maintenance,Bùi Và Đối Tác Công Ty Trách Nhiệm Hữu Hạn,Đi trong làm mà.,53309000,Rejected,Cash
EXP0000759,DEP006,2025-10-28,Utilities,Vũ Lê Công Ty Tnhh Mtv,Như thế cách tự để nhiều hoặc giữa theo.,80270000,Approved,Corporate Card
EXP0000760,DEP020,2025-05-27,Marketing,Bùi Và Vũ Công Ty Trách Nhiệm Hữu Hạn,Đó điều tự để.,79589000,Approved,Bank Transfer
EXP0000761,DEP008,2024-06-26,Office Supplies,Mai Và Đối Tác Công Ty Hợp Danh,Gần số có thế như đó vẫn.,27070000,Approved,Cash
EXP0000762,DEP010,2022-06-27,Scholarship,Nguyễn Và Vũ Công Ty Trách Nhiệm Hữu Hạn,Từ một nếu từ người nếu từ.,144934000,Rejected,Bank Transfer
EXP0000763,DEP008,2022-10-29,Utilities,Vũ Và Vũ Công Ty Tnhh Mtv,Như khi trong với đã hơn.,99107000,Rejected,Bank Transfer
EXP0000764,DEP009,2024-09-11,Salary,Hoàng Trần Công Ty Tnhh Mtv,Tại giữa trong vài thì bên đã cái nơi.,443137000,Pending,Bank Transfer
EXP0000765,DEP016,2025-09-05,Marketing,Đặng Công Ty Hợp Danh,Của mà đó hoặc tôi này.,181575000,Approved,Corporate Card
EXP0000766,DEP011,2024-01-15,Marketing,Bùi Doanh Nghiệp Tư Nhân,Với thế nơi cách với.,48746000,Rejected,Cash
EXP0000767,DEP008,2024-02-12,Maintenance,Trần Và Vũ Công Ty Trách Nhiệm Hữu Hạn,Từ với thì bạn bạn.,147604000,Pending,Cash
EXP0000768,DEP003,2026-03-01,Utilities,Vũ Hoàng Công Ty Hợp Danh,Đã từng giữa được.,45374000,Rejected,Corporate Card
EXP0000769,DEP011,2024-06-06,Office Supplies,Đặng Hoàng Tập Đoàn,Chưa gần này một như.,9667000,Approved,Cash
EXP0000770,DEP018,2022-04-10,Utilities,Nguyễn Doanh Nghiệp Tư Nhân,Tôi cách làm và của không trong theo.,11912000,Pending,Cash
EXP0000771,DEP020,2025-02-12,Scholarship,Đặng Doanh Nghiệp Tư Nhân,Như và thì từng cách tự.,22482000,Rejected,Corporate Card
EXP0000772,DEP003,2026-04-10,Scholarship,Hoàng Và Dương Công Ty Cổ Phần,Giữa như tôi cũng của là cũng tại.,157233000,Rejected,Bank Transfer
EXP0000773,DEP010,2024-06-13,Utilities,Vũ Đặng Công Ty Tnhh Mtv,Đó này thay đã số thay và làm cái.,84029000,Approved,Cash
EXP0000774,DEP017,2024-09-17,Salary,Bùi Và Đối Tác Công Ty Trách Nhiệm Hữu Hạn,Là sẽ có dưới tôi.,635068000,Rejected,Corporate Card
EXP0000775,DEP018,2024-01-16,Scholarship,Nguyễn Công Ty Tnhh Mtv,Vì cũng đúng có hơn như bạn tự.,208783000,Rejected,Bank Transfer
EXP0000776,DEP004,2026-02-15,Maintenance,Phạm Và Nguyễn Tập Đoàn,Tôi cho lớn cũng giống để để.,128753000,Rejected,Corporate Card
EXP0000777,DEP007,2026-01-31,Office Supplies,Dương Dương Công Ty Hợp Danh,Hơn cũng như tại.,26512000,Approved,Cash
EXP0000778,DEP003,2025-03-28,Scholarship,Đặng Lê Công Ty Tnhh,Dưới đi tại dưới thế đã chưa.,47207000,Approved,Cash
EXP0000779,DEP001,2022-01-31,Office Supplies,Dương Và Bùi Công Ty Trách Nhiệm Hữu Hạn,Tôi nơi hơn hơn được của tự.,18044000,Approved,Bank Transfer
EXP0000780,DEP003,2025-08-26,Scholarship,Phạm Và Trần Công Ty Trách Nhiệm Hữu Hạn,Bên hoặc lớn và từ gần để như.,194970000,Pending,Bank Transfer
EXP0000781,DEP005,2023-12-15,Office Supplies,Bùi Và Bùi Công Ty Cổ Phần,Đi cũng đã từ mỗi giống để lớn.,28918000,Approved,Bank Transfer
EXP0000782,DEP006,2022-01-27,Equipment,Trần Và Đối Tác Tập Đoàn,Cái như và như mỗi như như như từ.,301719000,Rejected,Bank Transfer
EXP0000783,DEP016,2025-12-23,Office Supplies,Bùi Và Nguyễn Công Ty Cổ Phần,Để được cũng nhưng cho từ người để như.,20702000,Pending,Cash
EXP0000784,DEP003,2026-02-01,Utilities,Vũ Và Đối Tác Công Ty Trách Nhiệm Hữu Hạn,Vẫn đó hơn có tự mà vẫn cũng.,51126000,Pending,Corporate Card
EXP0000785,DEP011,2026-06-21,Utilities,Bùi Nguyễn Công Ty Hợp Danh,Đến và đi các trong để số.,11950000,Rejected,Cash
EXP0000786,DEP009,2022-08-19,Marketing,Hoàng Doanh Nghiệp Tư Nhân,Tại đến là sẽ sẽ.,149591000,Pending,Bank Transfer
EXP0000787,DEP006,2022-05-17,Office Supplies,Phạm Công Ty Tnhh Mtv,Giống nào để cách.,29849000,Rejected,Cash
EXP0000788,DEP005,2026-02-02,Salary,Nguyễn Và Đối Tác Doanh Nghiệp Tư Nhân,Đó bạn tôi trong hơn.,987457000,Rejected,Bank Transfer
EXP0000789,DEP011,2022-12-28,Scholarship,Trần Bùi Công Ty Tnhh,Một đã từ mỗi dưới các trong từ.,215727000,Rejected,Corporate Card
EXP0000790,DEP016,2023-08-02,Scholarship,Lê Và Hoàng Công Ty Tnhh,Hơn người giống theo đang.,220108000,Approved,Corporate Card
EXP0000791,DEP005,2025-08-24,Equipment,Hoàng Và Đối Tác Công Ty Hợp Danh,Cái và tại lớn không từng bên thì để.,224501000,Rejected,Cash
EXP0000792,DEP018,2026-06-02,Utilities,Vũ Công Ty Cổ Phần,Hơn đã gần nơi sẽ thì hoặc nào như.,49331000,Approved,Cash
EXP0000793,DEP004,2022-12-07,Maintenance,Lê Công Ty Tnhh,Đã nhưng với với cho trong.,38260000,Approved,Bank Transfer
EXP0000794,DEP017,2023-12-25,Maintenance,Trần Đặng Công Ty Tnhh,Cũng tại của để dưới gần tại mà không.,32339000,Pending,Cash
EXP0000795,DEP002,2024-08-19,Research,Lê Và Đối Tác Công Ty Cổ Phần,Có với không khi khiến từ vẫn.,202991000,Approved,Bank Transfer
