Expense_ID,Department_ID,Expense_Date,Expense_Category,Vendor_Name,Description,Amount,Approval_Status,Payment_Method
EXP0000665,DEP001,2022-02-20,Office Supplies,Nguyễn và Vũ Doanh nghiệp tư nhân,Từ nơi khi từ.,21760000,Rejected,Bank Transfer
EXP0000666,DEP012,2022-07-09,Salary,Dương Vũ Công ty TNHH MTV,Dưới để theo như cách dưới người với đang.,752731000,Rejected,Cash
EXP0000667,DEP008,05/03/2026,Research,Mai Tập Đoàn,Đã đã của điều cái thay.,192689000,Pending,Bank Transfer
EXP0000668,DEP010,2024-09-06,Utilities,Lê Trần Công ty TNHH MTV,Và của bạn từ với vì đúng.,30295000,Approved,Bank Transfer
EXP0000669,DEP007,2024-10-30,Equipment,Dương và đối tác Công ty Trách nhiệm hữu hạn,Đúng như các khi hơn đến thay.,125452000,Rejected,Cash
EXP0000670,DEP006,28/10/2023,Utilities,Đặng và đối tác Tập Đoàn,Chỉ nào như để chưa sau mà đến của.,31197000,Rejected,Corporate Card
EXP0000671,DEP019,2023-04-20,Utilities,Mai và Mai Công ty Hợp danh,Từ các nhưng cách.,29789000,Pending,Cash
EXP0000672,DEP008,2026-04-25,Salary,Vũ Lê Tập Đoàn,Khi cũng với sẽ khiến.,979432000,Approved,Cash
EXP0000673,DEP019,2025-10-14,Utilities,Mai Trần Công ty TNHH MTV,Cách và chỉ tự điều như.,41390000,Pending,Bank Transfer
EXP0000674,DEP009,03/06/2026,Salary,Phạm và đối tác Công ty TNHH,Thì số để cũng có được thay hơn đúng.,423091000,Pending,Cash
EXP0000675,DEP019,2025-11-26,Research,Nguyễn Đặng Tập Đoàn,Làm đó hơn tự.,353904000,Pending,Bank Transfer
EXP0000676,DEP007,2023-02-02,Research,Bùi và đối tác Tập Đoàn,Nhiều dưới của đó chỉ dưới để.,160445000,Rejected,Bank Transfer
EXP0000677,DEP010,2022-09-25,Maintenance,Dương và đối tác Công ty Hợp danh,Người điều như với nếu được.,83912000,Rejected,Cash
EXP0000678,DEP011,2024-04-25,Maintenance,Phạm Dương Tập Đoàn,Không vẫn từ nơi với.,133628000,Pending,Cash
EXP0000679,DEP013,2025-01-21,Marketing,Bùi và Dương Công ty TNHH,Thế để nhưng làm thế chỉ tại.,16340000,Rejected,Cash
EXP0000680,DEP014,2023-10-28,Equipment,Dương và Vũ Công ty TNHH,Với bạn thì trong lớn lớn của.,93160000,Rejected,Corporate Card
EXP0000681,DEP016,2022-11-25,Equipment,Hoàng và đối tác Doanh nghiệp tư nhân,Có về như hoặc có đi.,337749000,Pending,Bank Transfer
EXP0000682,DEP016,2022-01-21,Salary,Đặng và đối tác Công ty TNHH,Như cách và hoặc vẫn tại là đi bạn.,678212000,Approved,Cash
EXP0000683,DEP003,2023-05-22,Utilities,Đặng và đối tác Công ty Trách nhiệm hữu hạn,Giữa là nhiều thế mỗi như lớn để.,66407000,Rejected,Corporate Card
EXP0000684,DEP014,2023-11-27,Equipment,Trần Công ty TNHH,Cho nhưng lớn các bên vì của từ nơi.,292770000,Pending,Corporate Card
EXP0000685,DEP013,2026-03-01,Utilities,Hoàng và đối tác Công ty Cổ phần,Cho vậy cũng theo chưa cái.,98815000,Pending,Bank Transfer
EXP0000686,DEP010,2024-04-28,Scholarship,Mai và Nguyễn Công ty Cổ phần,Từng của tôi có cũng khi từ cái.,86566000,Rejected,Corporate Card
EXP0000687,DEP009,2022-10-19,Research,Bùi và Mai Công ty TNHH MTV,Đó chỉ sẽ được một là.,331489000,Pending,Bank Transfer
EXP0000688,DEP003,2023-03-26,Research,Phạm Công ty Trách nhiệm hữu hạn,Điều thế này bên vài sẽ.,485534000,Approved,Bank Transfer
EXP0000689,DEP012,2023-08-08,Office Supplies,Trần Công ty Hợp danh,Đó nếu của hoặc là lớn đi đó.,6738000,Rejected,Cash
EXP0000690,DEP011,2023-05-21,Equipment,Đặng và Phạm Công ty Cổ phần,Từng người theo giống của rất.,59432000,Pending,Cash
EXP0000691,DEP009,2024-10-26,Research,Mai và Mai Doanh nghiệp tư nhân,Đã với với đi thế.,315779000,Pending,Cash
EXP0000692,DEP017,2023-12-25,Research,Mai và đối tác Công ty TNHH MTV,Thay tôi được vậy.,308441000,Pending,Cash
EXP0000693,DEP001,2024-12-29,Maintenance,Hoàng Công ty Cổ phần,Vậy của đó gần của đó giữa.,118671000,Approved,Cash
EXP0000694,DEP004,2024-10-24,Equipment,Đặng và đối tác Công ty Hợp danh,Người tại số trong sẽ mà khiến.,48854000,Rejected,Cash
EXP0000695,DEP017,2024-03-18,Salary,Lê và đối tác Công ty TNHH MTV,Các số theo để để tại giữa giống cách.,493711000,Rejected,Corporate Card
EXP0000696,DEP008,2023-12-04,Marketing,PHẠM VÀ ĐỐI TÁC DOANH NGHIỆP TƯ NHÂN,Chưa bên khiến nhiều cách.,118858000,Approved,Cash
EXP0000697,DEP004,2024-06-22,Utilities,Phạm Công ty TNHH MTV,Đang sau được của được để.,37087000,Rejected,Cash
EXP0000698,DEP015,2022-06-21,Research,TRẦN VÀ ĐỐI TÁC TẬP ĐOÀN,Hơn đã sau gần.,62501000,Rejected,Bank Transfer
EXP0000699,DEP005,2022-01-05,Marketing,Bùi Công ty Hợp danh,Tôi nơi điều các một đó.,47782000,Rejected,Bank Transfer
EXP0000700,DEP003,2023-04-28,Marketing,Bùi Đặng Công ty Cổ phần,Của tôi trong tại thế lớn các đúng.,95321000,Approved,Corporate Card
EXP0000701,DEP020,2025-09-10,Maintenance,Bùi và Đặng Công ty Cổ phần,Hơn đó đang rất cũng chưa.,95315000,Rejected,Corporate Card
EXP0000702,DEP002,10/11/2023,Research,Đặng Doanh nghiệp tư nhân,Trong đang số rất.,70024000,Rejected,Cash
EXP0000703,DEP006,2022-03-17,Equipment,Lê Bùi Công ty TNHH MTV,Đã nhưng vài lớn vài chưa.,228990000,Approved,Bank Transfer
EXP0000704,DEP018,2022-03-22,Marketing,Dương Trần Công ty TNHH MTV,Đến như đó lớn để đến theo từ như.,144359000,Rejected,Corporate Card
EXP0000705,DEP008,2025-06-29,Maintenance,Mai và Trần Công ty Trách nhiệm hữu hạn,Chỉ hơn vậy hoặc như thay.,45111000,Approved,Cash
EXP0000706,DEP012,2025-08-29,Maintenance,Dương và đối tác Công ty Hợp danh,Hơn nơi không tại cũng cũng sau để để.,143246000,Pending,Cash
EXP0000707,DEP009,2022-10-21,Research,Nguyễn Doanh nghiệp tư nhân,Để cũng chưa vậy như nhiều rất.,246473000,Pending,Corporate Card
EXP0000708,DEP012,2026-03-14,Utilities,Trần và Nguyễn Công ty Cổ phần,Giữa của hơn gần cho điều giống đi.,47982000,Pending,Bank Transfer
EXP0000709,DEP011,14/11/2024,Office Supplies,Đặng Tập Đoàn,Một tự về thì số có như các.,28045000,Rejected,Corporate Card
EXP0000710,DEP014,2024-04-06,Salary,Trần và đối tác Công ty Cổ phần,Được được vậy trong cho làm.,829483000,Approved,Cash
EXP0000711,DEP011,2024-11-02,Scholarship,Nguyễn và đối tác Công ty Hợp danh,Thì của về được cách.,212918000,Approved,Bank Transfer
EXP0000712,DEP014,2022-08-08,Salary,Mai và Dương Công ty Hợp danh,Cái gần cách chỉ từ như là như vài.,688767000,Pending,Corporate Card
EXP0000713,DEP004,2023-11-21,Office Supplies,Lê Mai Công ty Cổ phần,Cách lớn và thì các sẽ.,10571000,Approved,Cash
EXP0000714,DEP004,2024-06-30,Utilities,Bùi và đối tác Doanh nghiệp tư nhân,Giống như số làm gần nếu cũng.,75823000,Pending,Cash
EXP0000715,DEP013,2022-02-11,Office Supplies,Trần Tập Đoàn,Rất số trong nếu.,22912000,Rejected,Corporate Card
EXP0000716,DEP007,2022-12-01,Research,Mai và đối tác Tập Đoàn,Có chưa tôi có.,371739000,Rejected,Cash
EXP0000717,DEP015,2022-05-11,Office Supplies,Bùi và đối tác Công ty Trách nhiệm hữu hạn,Trong như như tự.,23549000,Approved,Corporate Card
EXP0000718,DEP010,2025-04-29,Maintenance,Dương Đặng Công ty Cổ phần,Như như rất từ thay chưa.,38319000,Rejected,Bank Transfer
EXP0000719,DEP003,2023-02-25,Office Supplies,Nguyễn và đối tác Công ty TNHH MTV,Như sẽ nếu đang.,3581000,Pending,Bank Transfer
EXP0000720,DEP002,2023-01-20,Salary,Dương Công ty TNHH,Đó nếu trong bạn nếu có.,476957000,Rejected,Cash
EXP0000721,DEP007,2022-07-28,Marketing,Mai Công ty TNHH,Mà để làm cho làm nhiều tại như mỗi.,76950000,Approved,Bank Transfer
EXP0000722,DEP018,2024-04-23,Maintenance,vũ công ty tnhh,Mà nào nơi một với giữa mỗi nếu với.,107137000,Rejected,Bank Transfer
EXP0000723,DEP013,2024-07-25,Salary,Dương Hoàng Doanh nghiệp tư nhân,Cũng tại tại để làm các.,209613000,Pending,Cash
EXP0000724,DEP020,2025-07-16,Utilities,Nguyễn và Phạm Công ty TNHH,Một có vậy số một để tại.,51579000,Pending,Cash
EXP0000725,DEP001,2022-09-01,Salary,Dương và Dương Công ty TNHH,Tại làm giống của là tại cái.,648294000,Approved,Corporate Card
EXP0000726,DEP008,2025-07-09,Office Supplies,Đặng Công ty TNHH MTV,Làm đó từ tôi lớn.,5172000,Approved,Bank Transfer
EXP0000727,DEP013,2023-02-06,Maintenance,Đặng Phạm Công ty Hợp danh,Có dưới như vẫn giống.,18496000,Rejected,Bank Transfer
EXP0000728,DEP011,2023-10-02,Salary,Dương Phạm Công ty Hợp danh,Vì để vì chỉ từng.,846418000,Pending,Bank Transfer
EXP0000729,DEP003,2026-05-29,Salary,Mai Trần Doanh nghiệp tư nhân,Tại thế vì không.,638906000,Approved,Bank Transfer
EXP0000730,DEP005,2022-11-02,Office Supplies,vũ và hoàng doanh nghiệp tư nhân,Cách từ đến một để.,10378000,Approved,Bank Transfer
EXP0000731,DEP010,2025-07-30,Marketing,Trần và đối tác Công ty Cổ phần,Này đang hơn của.,118398000,Pending,Cash
EXP0000732,DEP002,2023-08-10,Equipment,Nguyễn và Dương Công ty Cổ phần,Được bên thế từng về cách như.,290814000,Rejected,Bank Transfer
EXP0000733,DEP008,2022-12-08,Office Supplies,Vũ và Nguyễn Công ty TNHH MTV,Trong vẫn có đã tự rất điều tôi.,14995000,Pending,Bank Transfer
EXP0000734,DEP006,2023-07-19,Office Supplies,Phạm Doanh nghiệp tư nhân,Các tại về tại trong giữa.,13125000,Approved,Cash
EXP0000735,DEP007,2022-01-06,Marketing,Dương Mai Công ty TNHH,Có đã cái chưa thay nào này vì.,68325000,Pending,Cash
EXP0000736,DEP016,2024-11-11,Marketing,Mai và đối tác Công ty Hợp danh,Có một bên thay từ nhưng khi.,175693000,Pending,Cash
EXP0000737,DEP013,2025-10-25,Scholarship,Đặng Đặng Công ty Cổ phần,Nào giữa bên từng có đúng để làm đúng.,22398000,Approved,Corporate Card
EXP0000738,DEP014,2025-02-17,Maintenance,Bùi Nguyễn Công ty Hợp danh,Lớn không là cũng.,59503000,Rejected,Cash
EXP0000739,DEP017,2024-07-01,Maintenance,Lê Doanh nghiệp tư nhân,Dưới người cái khi trong.,139393000,Approved,Cash
EXP0000740,DEP002,2024-07-29,Utilities,Trần và đối tác Công ty Cổ phần,Sau chỉ mà các làm giống dưới để.,42678000,Pending,Bank Transfer
EXP0000741,DEP014,2022-10-14,Marketing,Hoàng và đối tác Công ty Trách nhiệm hữu hạn,Rất từng nào cũng trong tại một mà.,109397000,Rejected,Bank Transfer
EXP0000742,DEP012,2024-07-10,Utilities,Vũ và Vũ Tập Đoàn,Tôi của tự mà theo.,84493000,Approved,Bank Transfer
EXP0000743,DEP011,2023-07-24,Utilities,Đặng Công ty TNHH MTV,Vẫn này thế chưa đang trong rất tự.,61264000,Pending,Corporate Card
EXP0000744,DEP005,2023-07-06,Utilities,Dương Công ty Cổ phần,Nhiều cách đi gần để là.,57330000,Approved,Cash
EXP0000745,DEP017,2024-08-12,Office Supplies,Vũ và Đặng Công ty TNHH,Số đó đến tự mỗi dưới điều.,3620000,Pending,Cash
EXP0000746,DEP016,2023-06-04,Utilities,Dương và đối tác Công ty Trách nhiệm hữu hạn,Hoặc đi để trong chưa để đến bạn với.,20126000,Approved,Bank Transfer
EXP0000747,DEP019,2022-08-13,Scholarship,MAI VÀ PHẠM DOANH NGHIỆP TƯ NHÂN,Nhưng nào đã mà.,270718000,Approved,Corporate Card
EXP0000748,DEP003,2022-10-11,Research,Vũ và Đặng Tập Đoàn,Gần với khiến mỗi một này đã.,74224000,Pending,Cash
EXP0000749,DEP017,2022-12-26,Maintenance,Hoàng và đối tác Công ty TNHH MTV,Đang gần rất nơi.,134128000,Approved,Bank Transfer
EXP0000750,DEP006,2024-04-03,Scholarship,Vũ Nguyễn Doanh nghiệp tư nhân,Nhưng số theo khiến điều nhiều bạn vài.,247167000,Rejected,Corporate Card
EXP0000751,DEP011,2024-07-15,Research,Nguyễn Công ty TNHH MTV,Có vì vậy thay của này các nhiều từ.,262315000,Rejected,Corporate Card
EXP0000752,DEP001,2023-04-01,Scholarship,Nguyễn Đặng Công ty Cổ phần,Sau bạn tôi tại.,151964000,Rejected,Bank Transfer
EXP0000753,DEP015,2022-10-09,Marketing,Trần và Đặng Công ty TNHH MTV,Bạn tôi nào chưa mỗi tại lớn bên cái.,44423000,Pending,Cash
EXP0000754,DEP013,2026-03-28,Equipment,Trần và đối tác Công ty Hợp danh,Đã với không từ.,364832000,Rejected,Corporate Card
EXP0000755,DEP004,2023-04-20,Marketing,Lê và đối tác Công ty Trách nhiệm hữu hạn,Như có làm với mà từ.,91462000,Approved,Cash
EXP0000756,DEP008,2026-06-17,Scholarship,Nguyễn Doanh nghiệp tư nhân,Nơi làm như gần.,183350000,Pending,Cash
EXP0000757,DEP019,2022-08-26,Office Supplies,Hoàng Phạm Công ty TNHH MTV,Như về người cho đó các từ có bên.,18466000,Pending,Cash
EXP0000758,DEP009,2023-10-03,Maintenance,Bùi và đối tác Công ty Trách nhiệm hữu hạn,Đi trong làm mà.,53309000,Rejected,Cash
EXP0000759,DEP006,2025-10-28,Utilities,Vũ Lê Công ty TNHH MTV,Như thế cách tự để nhiều hoặc giữa theo.,80270000,Approved,Corporate Card
EXP0000760,DEP020,2025-05-27,Marketing,Bùi và Vũ Công ty Trách nhiệm hữu hạn,Đó điều tự để.,79589000,Approved,Bank Transfer
EXP0000761,DEP008,2024-06-26,Office Supplies,Mai và đối tác Công ty Hợp danh,Gần số có thế như đó vẫn.,27070000,Approved,Cash
EXP0000762,DEP010,2022-06-27,Scholarship,Nguyễn và Vũ Công ty Trách nhiệm hữu hạn,Từ một nếu từ người nếu từ.,144934000,Rejected,Bank Transfer
EXP0000763,DEP008,2022-10-29,Utilities,Vũ và Vũ Công ty TNHH MTV,Như khi trong với đã hơn.,99107000,Rejected,Bank Transfer
EXP0000764,DEP009,2024-09-11,Salary,Hoàng Trần Công ty TNHH MTV,Tại giữa trong vài thì bên đã cái nơi.,443137000,Pending,Bank Transfer
EXP0000765,DEP016,2025-09-05,Marketing,Đặng Công ty Hợp danh,Của mà đó hoặc tôi này.,181575000,Approved,Corporate Card
EXP0000766,DEP011,2024-01-15,Marketing,Bùi Doanh nghiệp tư nhân,Với thế nơi cách với.,48746000,Rejected,Cash
EXP0000767,DEP008,2024-02-12,Maintenance,Trần và Vũ Công ty Trách nhiệm hữu hạn,Từ với thì bạn bạn.,147604000,Pending,Cash
EXP0000768,DEP003,2026-03-01,Utilities,Vũ Hoàng Công ty Hợp danh,Đã từng giữa được.,45374000,Rejected,Corporate Card
EXP0000769,DEP011,2024-06-06,Office Supplies,Đặng Hoàng Tập Đoàn,Chưa gần này một như.,9667000,Approved,Cash
EXP0000770,DEP018,2022-04-10,Utilities,Nguyễn Doanh nghiệp tư nhân,Tôi cách làm và của không trong theo.,11912000,Pending,Cash
EXP0000771,DEP020,2025-02-12,Scholarship,Đặng Doanh nghiệp tư nhân,Như và thì từng cách tự.,22482000,Rejected,Corporate Card
EXP0000772,DEP003,2026-04-10,Scholarship,Hoàng và Dương Công ty Cổ phần,Giữa như tôi cũng của là cũng tại.,157233000,Rejected,Bank Transfer
EXP0000773,DEP010,2024-06-13,Utilities,Vũ Đặng Công ty TNHH MTV,Đó này thay đã số thay và làm cái.,84029000,Approved,Cash
EXP0000774,DEP017,2024-09-17,Salary,Bùi và đối tác Công ty Trách nhiệm hữu hạn,Là sẽ có dưới tôi.,635068000,Rejected,Corporate Card
EXP0000775,DEP018,2024-01-16,Scholarship,Nguyễn Công ty TNHH MTV,Vì cũng đúng có hơn như bạn tự.,208783000,Rejected,Bank Transfer
EXP0000776,DEP004,2026-02-15,Maintenance,Phạm và Nguyễn Tập Đoàn,Tôi cho lớn cũng giống để để.,128753000,Rejected,Corporate Card
EXP0000777,DEP007,2026-01-31,Office Supplies,Dương Dương Công ty Hợp danh,Hơn cũng như tại.,26512000,Approved,Cash
EXP0000778,DEP003,2025-03-28,Scholarship,Đặng Lê Công ty TNHH,Dưới đi tại dưới thế đã chưa.,47207000,Approved,Cash
EXP0000779,DEP001,2022-01-31,Office Supplies,Dương và Bùi Công ty Trách nhiệm hữu hạn,Tôi nơi hơn hơn được của tự.,18044000,Approved,Bank Transfer
EXP0000780,DEP003,2025-08-26,Scholarship,Phạm và Trần Công ty Trách nhiệm hữu hạn,Bên hoặc lớn và từ gần để như.,194970000,Pending,Bank Transfer
EXP0000781,DEP005,2023-12-15,Office Supplies,Bùi và Bùi Công ty Cổ phần,Đi cũng đã từ mỗi giống để lớn.,28918000,Approved,Bank Transfer
EXP0000782,DEP006,2022-01-27,Equipment,Trần và đối tác Tập Đoàn,Cái như và như mỗi như như như từ.,301719000,Rejected,Bank Transfer
EXP0000783,DEP016,2025-12-23,Office Supplies,bùi và nguyễn công ty cổ phần,Để được cũng nhưng cho từ người để như.,20702000,Pending,Cash
EXP0000784,DEP003,2026-02-01,Utilities,Vũ và đối tác Công ty Trách nhiệm hữu hạn,Vẫn đó hơn có tự mà vẫn cũng.,51126000,Pending,Corporate Card
EXP0000785,DEP011,2026-06-21,Utilities,Bùi Nguyễn Công ty Hợp danh,Đến và đi các trong để số.,11950000,Rejected,Cash
EXP0000786,DEP009,2022-08-19,Marketing,Hoàng Doanh nghiệp tư nhân,Tại đến là sẽ sẽ.,149591000,Pending,Bank Transfer
EXP0000787,DEP006,2022-05-17,Office Supplies,Phạm Công ty TNHH MTV,Giống nào để cách.,29849000,Rejected,Cash
EXP0000788,DEP005,02/02/2026,Salary,Nguyễn và đối tác Doanh nghiệp tư nhân,Đó bạn tôi trong hơn.,987457000,Rejected,Bank Transfer
EXP0000789,DEP011,2022-12-28,Scholarship,Trần Bùi Công ty TNHH,Một đã từ mỗi dưới các trong từ.,215727000,Rejected,Corporate Card
EXP0000790,DEP016,2023-08-02,Scholarship,Lê và Hoàng Công ty TNHH,Hơn người giống theo đang.,220108000,Approved,Corporate Card
EXP0000791,DEP005,2025-08-24,Equipment,hoàng và đối tác công ty hợp danh,Cái và tại lớn không từng bên thì để.,224501000,Rejected,Cash
EXP0000792,DEP018,2026-06-02,Utilities,Vũ Công ty Cổ phần,Hơn đã gần nơi sẽ thì hoặc nào như.,49331000,Approved,Cash
EXP0000793,DEP004,07/12/2022,Maintenance,Lê Công ty TNHH,Đã nhưng với với cho trong.,38260000,Approved,Bank Transfer
EXP0000794,DEP017,2023-12-25,Maintenance,Trần Đặng Công ty TNHH,Cũng tại của để dưới gần tại mà không.,32339000,Pending,Cash
EXP0000795,DEP002,2024-08-19,Research,Lê và đối tác Công ty Cổ phần,Có với không khi khiến từ vẫn.,202991000,Approved,Bank Transfer
